"Week Ending","Federal Provider Number","Provider Name","Provider Address","Provider City","Provider State","Provider Zip Code","Provider Phone Number","County","Submitted Data","Passed Quality Assurance Check","Residents Weekly Confirmed COVID-19","Residents Total Confirmed COVID-19","Residents Weekly All Deaths","Residents Total All Deaths","Residents Weekly COVID-19 Deaths","Residents Total COVID-19 Deaths","Number of All Beds","Total Number of Occupied Beds","Residents Hospitalizations with Confirmed COVID-19","Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines","Staff Weekly Confirmed COVID-19","Staff Total Confirmed COVID-19","Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test","Number of Residents Staying in this Facility for At Least 1 Day This Week","Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week","Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines","Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines","Percentage of Current Residents Up to Date with COVID-19 Vaccines","Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines","Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines","Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines"
"07/24/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",7,175,0,91,0,0,149,128,0,0,7,190,54.69,0,1367.19,0,0,132,174,93,,70.455,0,,0
"07/31/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,175,0,91,0,0,149,125,0,0,0,190,0,0,1400,0,,126,183,89,,70.635,0,,0
"08/07/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,175,0,91,0,0,149,120,0,0,2,192,0,0,1458.33,0,,123,182,84,,68.293,0,,0
"08/14/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,175,0,91,0,0,149,127,0,0,1,193,0,0,1377.95,0,,130,185,91,,70,0,,0
"08/21/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,175,0,91,0,0,149,131,0,0,0,193,0,0,1335.88,0,,137,181,88,,64.234,1,,0.552
"08/28/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,175,0,91,0,0,149,133,0,0,1,194,0,0,1315.79,0,,124,188,89,,71.774,1,,0.532
"09/04/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,175,0,91,0,0,149,126,0,0,9,203,0,0,1388.89,0,,125,202,95,,76,1,,0.495
"09/11/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",2,177,0,91,0,0,149,127,0,0,0,203,15.75,0,1393.7,0,0,128,215,95,,74.219,1,,0.465
"09/18/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",2,179,0,91,0,0,149,130,0,0,3,206,15.38,0,1376.92,0,0,132,236,97,,73.485,2,,0.847
"09/25/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",1,180,0,91,0,0,149,135,0,0,3,209,7.41,0,1333.33,0,0,133,246,97,,72.932,2,,0.813
"10/02/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",5,185,0,91,0,0,149,141,0,0,1,210,35.46,0,1312.06,0,0,136,235,97,,71.324,2,,0.851
"10/09/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",3,188,0,91,0,0,149,138,0,0,0,210,21.74,0,1362.32,0,0,138,246,97,,70.29,2,,0.813
"10/16/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,140,0,0,2,212,0,0,1342.86,0,,134,256,97,,72.388,2,,0.781
"10/23/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,141,0,0,0,212,0,0,1333.33,0,,136,261,103,,75.735,2,,0.766
"10/30/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,142,0,0,0,212,0,0,1323.94,0,,138,252,105,,76.087,8,,3.175
"11/06/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,136,0,0,0,212,0,0,1382.35,0,,133,258,105,,78.947,8,,3.101
"11/13/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,130,0,0,0,212,0,0,1446.15,0,,127,254,100,,78.74,13,,5.118
"11/20/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,128,0,0,0,212,0,0,1468.75,0,,132,254,104,,78.788,26,,10.236
"11/27/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,134,0,0,0,212,0,0,1402.99,0,,135,253,104,,77.037,26,,10.277
"12/04/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,132,0,0,0,212,0,0,1424.24,0,,127,196,98,,77.165,26,,13.265
"12/11/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,130,0,0,0,212,0,0,1446.15,0,,131,200,96,,73.282,26,,13
"12/18/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,136,0,0,1,213,0,0,1382.35,0,,131,200,91,,69.466,27,,13.5
"12/25/22","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,127,0,0,0,213,0,0,1480.31,0,,119,,88,,73.95,,,
"01/01/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,126,0,0,0,213,0,0,1492.06,0,,129,203,90,,69.767,27,,13.3
"01/08/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,125,0,0,1,214,0,0,1504,0,,131,206,90,,68.702,27,,13.107
"01/15/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,133,0,0,2,216,0,0,1413.53,0,,133,219,84,,63.158,27,,12.329
"01/22/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,133,0,0,0,216,0,0,1413.53,0,,132,220,83,,62.879,27,,12.273
"01/29/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,132,0,0,3,219,0,0,1424.24,0,,126,210,83,,65.873,27,,12.857
"02/05/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,134,0,0,0,219,0,0,1402.99,0,,135,210,81,,60,27,,12.857
"02/12/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,188,0,91,0,0,149,140,0,0,2,221,0,0,1342.86,0,,139,216,82,,58.993,27,,12.5
"02/19/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",21,209,0,91,0,0,149,139,0,0,4,225,151.08,0,1503.6,0,0,133,218,79,,59.398,27,,12.385
"02/26/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",15,224,0,91,0,0,149,139,0,0,10,235,107.91,0,1611.51,0,0,135,226,80,,59.259,27,,11.947
"03/05/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",2,226,0,91,0,0,149,138,0,0,2,237,14.49,0,1637.68,0,0,126,229,81,,64.286,27,,11.79
"03/12/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,226,0,91,0,0,149,136,0,0,0,237,0,0,1661.76,0,,129,237,79,,61.24,27,,11.392
"03/19/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,226,0,91,0,0,149,131,0,0,0,237,0,0,1725.19,0,,119,243,78,,65.546,27,,11.111
"03/26/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,226,0,91,0,0,149,131,0,0,0,237,0,0,1725.19,0,,,241,,,,27,,11.203
"04/02/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,226,0,91,0,0,149,132,0,0,0,237,0,0,1712.12,0,,128,235,76,,59.375,27,,11.489
"04/09/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,226,0,91,0,0,149,125,0,0,0,237,0,0,1808,0,,130,239,72,,55.385,27,,11.297
"04/16/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,226,0,91,0,0,149,125,0,0,0,237,0,0,1808,0,,128,251,72,,56.25,27,,10.757
"04/23/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,226,0,91,0,0,149,123,0,0,1,238,0,0,1837.4,0,,124,251,75,,60.484,27,,10.757
"04/30/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,226,0,91,0,0,149,130,0,0,0,238,0,0,1738.46,0,,130,257,76,,58.462,27,,10.506
"05/07/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,226,0,91,0,0,149,129,0,0,0,238,0,0,1751.94,0,,132,261,76,,57.576,27,,10.345
"05/14/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,226,0,91,0,0,149,127,0,0,0,238,0,0,1779.53,0,,126,267,74,,58.73,27,,10.112
"05/21/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",1,227,0,91,0,0,149,129,0,0,2,240,7.75,0,1759.69,0,0,126,275,74,,58.73,27,,9.818
"05/28/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,0,91,0,0,149,129,0,0,4,244,0,0,1759.69,0,,133,270,74,,55.639,27,,10
"06/04/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,0,91,0,0,149,128,0,0,4,248,0,0,1773.44,0,,132,277,73,,55.303,27,,9.747
"06/11/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,0,91,0,0,149,127,0,0,0,248,0,0,1787.4,0,,138,282,74,,53.623,27,,9.574
"06/18/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,0,91,0,0,149,121,0,0,0,248,0,0,1876.03,0,0,134,188,73,,54.478,54,,28.723
"06/25/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,2,93,0,0,149,131,0,0,0,248,0,0,1732.82,0,0,138,210,71,,51.449,27,,12.857
"07/02/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,0,93,0,0,149,128,0,0,0,248,0,0,1773.44,0,0,137,168,72,,52.555,26,,15.476
"07/09/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,0,93,0,0,149,134,0,0,0,248,0,0,1694.03,0,0,150,178,72,,48,26,,14.607
"07/16/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,0,93,0,0,149,132,0,0,0,248,0,0,1719.7,0,0,142,180,69,,48.592,26,,14.444
"07/23/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,0,93,0,0,149,131,0,0,0,248,0,0,1732.82,0,0,141,185,68,,48.227,26,,14.054
"07/30/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,0,93,0,0,149,126,0,0,0,248,0,0,1801.59,0,0,142,191,68,,47.887,27,,14.136
"08/06/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,227,0,93,0,0,149,134,0,0,0,248,0,0,1694.03,0,0,149,198,67,,44.966,27,,13.636
"08/13/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",6,233,0,93,0,0,149,129,0,0,1,249,46.51,0,1806.2,0,0,145,201,65,,44.828,27,,13.433
"08/20/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,123,0,0,0,249,0,0,1894.31,0,0,141,204,63,,44.681,27,,13.235
"08/27/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,128,0,0,0,249,0,0,1820.31,0,0,150,210,63,,42,27,,12.857
"09/03/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,132,0,0,0,249,0,0,1765.15,0,0,158,214,62,,39.241,27,,12.617
"09/10/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,138,0,0,0,249,0,0,1688.41,0,0,158,218,61,,38.608,27,,12.385
"09/17/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,133,0,0,0,249,0,0,1751.88,0,0,138,221,58,,42.029,26,,11.765
"09/24/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,134,0,0,0,249,0,0,1738.81,0,0,143,222,56,,39.161,26,,11.712
"10/01/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,136,0,0,0,249,0,0,1713.24,0,0,141,226,55,,39.007,26,,11.504
"10/08/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","N","",0,233,0,93,0,0,149,136,0,0,0,249,0,0,1713.24,0,,,,,,,,,
"10/15/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,132,0,0,0,249,0,0,1765.15,0,0,139,238,0,,0,0,,0
"10/22/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,130,0,0,0,249,0,0,1792.31,0,0,130,230,0,,0,0,,0
"10/29/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,130,0,0,0,249,0,0,1792.31,0,0,144,249,0,,0,0,,0
"11/05/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,131,0,0,0,249,0,0,1778.63,0,0,146,256,0,,0,0,,0
"11/12/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,129,0,0,0,249,0,0,1806.2,0,0,133,186,0,,0,0,,0
"11/19/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,129,0,0,0,249,0,0,1806.2,0,0,131,187,0,,0,0,,0
"11/26/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,128,0,0,0,249,0,0,1820.31,0,0,,190,,,,0,,0
"12/03/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,128,0,0,0,249,0,0,1820.31,0,0,137,184,2,,1.46,1,,0.543
"12/10/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,130,0,0,0,249,0,0,1792.31,0,0,132,184,2,,1.515,0,,0
"12/17/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,132,0,0,0,249,0,0,1765.15,0,0,135,181,2,,1.481,0,,0
"12/24/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,125,0,0,0,249,0,0,1864,0,0,130,179,1,,0.769,6,,3.352
"12/31/23","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,125,0,0,0,249,0,0,1864,0,,130,181,1,,0.769,6,,3.315
"01/07/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,124,0,0,0,249,0,0,1879.03,0,0,129,184,1,,0.775,6,,3.261
"01/14/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,128,0,0,0,249,0,0,1820.31,0,0,132,188,1,,0.758,6,,3.191
"01/21/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,132,0,0,0,249,0,0,1765.15,0,0,134,,1,,0.746,,,
"01/28/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,130,0,0,0,249,0,0,1792.31,0,0,137,194,1,,0.73,6,,3.093
"02/04/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,126,0,0,0,249,0,0,1849.21,0,0,134,191,1,,0.746,6,,3.141
"02/11/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,133,0,0,0,249,0,0,1751.88,0,0,137,190,1,,0.73,6,,3.158
"02/18/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,133,0,0,0,249,0,0,1751.88,0,0,139,191,28,,20.144,6,,3.141
"02/25/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,131,0,0,0,249,0,0,1778.63,0,0,136,191,55,,40.441,11,,5.759
"03/03/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,129,0,0,0,249,0,0,1806.2,0,0,136,191,55,,40.441,12,,6.283
"03/10/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,125,0,0,0,249,0,0,1864,0,0,131,192,54,,41.221,12,,6.25
"03/17/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,125,0,0,0,249,0,0,1864,0,0,129,186,51,,39.535,12,,6.452
"03/24/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,131,0,0,0,249,0,0,1778.63,0,0,135,184,51,,37.778,12,,6.522
"03/31/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,129,0,0,0,249,0,0,1806.2,0,0,134,177,50,,37.313,11,,6.215
"04/07/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","N","",0,233,0,93,0,0,149,129,0,0,0,249,0,0,1806.2,0,,,,,,,,,
"04/14/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,124,0,0,0,249,0,0,1879.03,0,0,126,173,51,,40.476,12,,6.936
"04/21/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,124,0,0,0,249,0,0,1879.03,0,0,,180,,,,12,,6.667
"04/28/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,125,0,0,0,249,0,0,1864,0,0,128,184,49,,38.281,12,,6.522
"05/05/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,131,0,0,0,249,0,0,1778.63,0,0,135,184,50,,37.037,12,,6.522
"05/12/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,134,0,0,0,249,0,0,1738.81,0,0,135,180,52,,38.519,12,,6.667
"05/19/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,134,0,0,0,249,0,0,1738.81,0,0,137,176,50,,36.496,12,,6.818
"05/26/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,122,0,0,0,249,0,0,1909.84,0,0,122,177,46,,37.705,11,,6.215
"06/02/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,122,0,0,0,249,0,0,1909.84,0,0,129,178,49,,37.984,11,,6.18
"06/09/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,126,0,0,0,249,0,0,1849.21,0,0,127,185,49,,38.583,11,,5.946
"06/16/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,130,0,0,0,249,0,0,1792.31,0,0,134,185,52,,38.806,10,,5.405
"06/23/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,130,0,0,0,249,0,0,1792.31,0,0,136,180,53,,38.971,10,,5.556
"06/30/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,136,0,0,0,249,0,0,1713.24,0,0,139,178,55,,39.568,10,,5.618
"07/07/24","015016","ATHENS HEALTH AND REHABILITATION LLC","611 WEST MARKET STREET","ATHENS","AL","35611","2562321620","Limestone","Y","Y",0,233,0,93,0,0,149,127,0,0,0,249,0,0,1834.65,0,0,129,178,52,,40.31,10,,5.618
